Transaction ID,MTCN,Sender Name,Receiver Name,PEP Related,Sender Currency,Receiver Currency,KYC Status,Transaction Type,Amount,Channel,Risk Rating,Timestamp,Sender Age,Sender Country,Receiver Country,Customer Address
TXN1000720,53815113.0,Nancy Garcia,Priya Gonzalez,No,AED,JPY,Pending,outer-transaction,10450.22,Agent Network,Critical,2025-07-01 11:10,21,UAE,UAE,"656 Broadway, Mumbai"
TXN1000721,98571165.0,Mary Brown,Patricia Martin,No,CHF,ZAR,Unverified,EXTERNAL,676.88,Mobile App,Low,2026-05-22 11:17,23,USA,India,"3667 Main St, Sydney"
TXN1000722,37802066.0,Jessica Hernandez,Elizabeth Wilson,TRUE,ZAR,GBP,KYC,Inter-transaction,381.35,Agent Network,High,2024-11-25 11:47,68,Canada,USA,"6577 Cedar Ln, Mumbai"
TXN1000723,46771858.0,Lucas Volkov, fatima malik   ,No,AUD,AUD,Verified,inter-transaction,6359.62,Branch Counter,Critical,2024-01-17 04:19,79,Brazil,Australia,"1116 Broadway, Paris"
TXN1000724,77970791.0,Lucas Martin,John Wilson,No,CAD,AED,,inter-transaction,10511.97,Mobile App,Low,2022-06-04 11:20,74,Australia,Australia,"9130 View Rd, London"
TXN1000725,35063557.0,Patricia Garcia,Michael Martinez,No,SGD,AUD,Verified,INTERNAL,1019.31,Mobile App,Low,2021-01-31 10:08,83,France,France,"3596 View Rd, New York"
TXN1000726,81592930.0,,Sanjay Gonzalez,FALSE,usd,JPY,Pending,Outer-transaction,2946.3,Mobile App,Medium,2024-03-18 17:24,25,Brazil,France,"9743 Main St, London"
TXN1000727,45315666.0,Zayn Garcia,Sanjay Silva,No,GBP,BRL,Unverified,inter-transaction,3427.36,Branch Counter,Critical,2025-09-04 02:51,43,UK,Brazil,"9806 View Rd, New York"
TXN1000728,27168689.0,Patricia Velez, karen rostova   ,N,JPY,CAD,,outer-transaction,3824.43,Branch Counter,High,2020-11-08 16:13,68,Australia,South Africa,"4156 Oak Ave, Sydney"
TXN1000729,70055642.0,Barbara Dubois,Karen Martin,N,BRL,SGD,Unverified,Outer-transaction,3651.01,Branch Counter,Medium,2025-12-13 00:16,62,India,India,"1789 View Rd, Dubai"
TXN1000730,57463440.0,Elena Smith,Sanjay Moore,No,,CHF,Non-KYC,Inter-transaction,5805.33,Web Portal,High,2024-05-07 07:04,61,Canada,Brazil,"7180 Maple Dr, New York"
TXN1000731,95143591.0,Fatima Brown,Charles Williams,Yes,AUD,SGD,Non-KYC,inter-transaction,3819.0,Branch Counter,High,2023-05-06 04:40,22,India,Brazil,"3962 Pine Rd, Dubai"
TXN1000732,39184664.0,Thomas Rostova,Lucas Moore,No,ZAR,ZAR,KYC,Outer-transaction,8054.1,Agent Network,High,2022-03-21 02:18,43,India,UK,"9742 Main St, London"
TXN1000733,90376344.0,Mary Martinez,Richard Thomas,No,GBP,SGD,KYC,EXTERNAL,14797.57,Agent Network,Critical,2026-02-13 22:08,85,Germany,UK,"3361 Cedar Ln, Toronto"
TXN1000734,41979677.0,Christopher Silva,,TRUE,ZAR,,Non-KYC,Outer-transaction,7761.05,Agent Network,Low,2025-07-25 21:29,36,Brazil,Brazil,"1919 Oak Ave, Toronto"
TXN1000735,80064547.0,Joseph Anderson,Jessica Gonzalez,No,USD,JPY,,outer-transaction,1834.32,Agent Network,Low,2024-02-16 17:15,37,France,Germany,"1442 Main St, Sydney"
TXN1000736,52859035.0,Sanjay Davis,,No,USD,SGD,Verified,inter-transaction,6135.93,Agent Network,High,2021-03-25 00:01,29,USA,South Africa,"2326 Pine Rd, Paris"
TXN1000737,59668381.0,Amir Khan,David Hernandez,1,CHF,aud,,outer-transaction,6337.01,Mobile App,Low,2025-03-09 13:45,64,France,India,"6380 Maple Dr, Sydney"
TXN1000738,40171534.0,Barbara Smith,Lucas Anderson,No,EUR,AUD,Pending,INTERNAL,235.52,Agent Network,Medium,2023-10-09 00:25,18,India,Brazil,"7335 View Rd, New York"
TXN1000739,62132081.0,Nancy Anderson,Lucas Smith,No,JPY,AUD,,EXTERNAL,9616.17,Agent Network,Low,2021-08-19 15:14,31,UK,Australia,"5189 Pine Rd, London"
TXN1000740,13137155.0,,Elizabeth Jones,No,EUR,GBP,Pending,INTERNAL,8390.43,Web Portal,Critical,2025-11-17 14:43,81,Canada,South Africa,"9195 View Rd, Paris"
TXN1000741,19776373.0,Lucas Anderson,Susan Hernandez,No,EUR,SGD,Unverified,INTERNAL,2781.32,Mobile App,Low,2021-09-07 15:13,55,South Africa,UK,"2753 Cedar Ln, Mumbai"
TXN1000742,,Richard Taylor,Christopher Williams,No,BRL,,,inter-transaction,5599.0,Mobile App,High,2022-08-05 23:46,54,France,Australia,"7976 Main St, Sydney"
TXN1000743,87111120.0,John Al-Sayed,Mary Williams,No,,BRL,Non-KYC,inter-transaction,12715.8,ATM,Medium,2024-04-30 22:14,28,India,UK,"1241 Oak Ave, Paris"
TXN1000744,79816122.0,Sanjay Souza,Amir Taylor,No,BRL,AED,Pending,inter-transaction,103.64,Mobile App,Low,2021-07-09 18:07,20,Canada,UK,"2997 Oak Ave, London"
TXN1000745,72253115.0,Carlos Silva,Patricia Khan,No,CAD,gbp,,Inter-transaction,12314.02,Web Portal,Medium,2020-10-04 01:01,50,Australia,South Africa,"2138 Cedar Ln, London"
TXN1000746,97730855.0,Robert Volkov,Charles Jackson,N,JPY,BRL,Unverified,outer-transaction,8900.54,Agent Network,Medium,2025-07-06 09:34,23,Brazil,UK,"4370 Broadway, Sydney"
TXN1000747,93806250.0,Lucas Al-Sayed,Charles Souza,No,SGD,INR,KYC,Inter-transaction,3874.68,Mobile App,Medium,2021-05-05 22:48,67,UAE,UAE,"594 Cedar Ln, London"
TXN1000748,58310738.0,Thomas Rodriguez,Charles Dubois,Y,INR,CAD,Pending,outer-transaction,593.38,ATM,Critical,2020-09-11 07:27,27,Germany,USA,"1884 Broadway, Toronto"
TXN1000749,50753834.0,Linda Hernandez,Lucas Davis,No,ZAR,aed,Unverified,inter-transaction,10573.27,ATM,High,2026-08-25 22:03,22,Canada,UAE,"5366 Pine Rd, Paris"
TXN1000750,89734272.0,  MARY MOORE ,,0,cad,EUR,KYC,Outer-transaction,1504.95,Mobile App,Low,2022-06-10 13:52,40,UK,USA,"5528 Oak Ave, Dubai"
TXN1000751,62219432.0,Mary Velez,Elena Garcia,No,USD,,,Inter-transaction,10241.99,Mobile App,Low,2021-06-25 09:28,27,UK,France,"9743 Main St, New York"
TXN1000752,66060162.0,Jean-Pierre Silva,Elena Souza,No,CAD,EUR,,EXTERNAL,10299.04,Branch Counter,Critical,2023-07-11 00:03,61,Canada,France,"4758 Pine Rd, Paris"
TXN1000753,72236168.0,Nancy Moore,Mary Souza,No,BRL,CHF,KYC,Inter-transaction,14738.68,Branch Counter,Medium,2024-06-21 00:48,19,UK,UK,"6969 Broadway, Dubai"
TXN1000754,38791442.0,Jessica Johnson,Charles Martin,No,aed,EUR,,inter-transaction,13208.7,Agent Network,Medium,2022-04-04 16:38,30,Brazil,India,"6319 Broadway, Sydney"
TXN1000755,14463768.0,Mary Wilson,Sarah Jackson,1,usd,ZAR,KYC,INTERNAL,5808.99,ATM,Critical,2023-09-14 22:31,57,UK,India,"6079 Maple Dr, Toronto"
TXN1000756,39233152.0,  MARTA MILLER ,Christopher Malik,No,CHF,BRL,Unverified,Outer-transaction,5019.27,Mobile App,Medium,2020-10-07 19:14,19,France,USA,"1412 Pine Rd, Sydney"
TXN1000757,,Barbara Brown,Thomas Moore,No,CHF,USD,Non-KYC,inter-transaction,4972.14,Mobile App,Low,2023-07-22 12:59,82,UAE,Australia,"3038 Maple Dr, Mumbai"
TXN1000758,10754115.0,Sanjay Dubois,Karen Moore,0,JPY,AED,Non-KYC,Outer-transaction,9247.83,Mobile App,High,2022-02-11 01:59,80,UK,South Africa,"3297 Main St, Mumbai"
TXN1000759,34973630.0,Robert Garcia,Christopher Al-Sayed,No,AUD,AED,Non-KYC,Inter-transaction,13272.32,Web Portal,Critical,2020-11-23 18:23,34,UAE,UK,"5830 Oak Ave, Paris"
TXN1000760,69715838.0,Patricia Williams,Lucas Lopez,N,INR,BRL,,INTERNAL,10886.1,Web Portal,Low,2026-03-08 12:23,26,India,South Africa,"5702 View Rd, Mumbai"
TXN1000761,24282914.0,Jean-Pierre Brown,Charles Wilson,No,CAD,CAD,,outer-transaction,2520.52,Mobile App,Critical,2022-07-11 10:58,32,USA,UAE,"1466 Maple Dr, Dubai"
TXN1000762,38983946.0,,Joseph Martin,1,JPY,CHF,KYC,EXTERNAL,1448.66,Agent Network,Medium,2021-07-05 21:14,41,Brazil,India,"6771 Maple Dr, Toronto"
TXN1000763,40687335.0,Michael Velez,Michael Johnson,No,AED,AED,Pending,EXTERNAL,1654.5,ATM,High,2025-09-04 09:40,55,USA,Germany,"4639 Cedar Ln, Dubai"
TXN1000764,47178071.0,Priya Rostova,Elena Jones,No,GBP,GBP,Non-KYC,inter-transaction,10770.61,Mobile App,Medium,2025-09-05 08:51,52,India,UAE,"2987 Maple Dr, Paris"
TXN1000765,56229195.0,Elena Silva,Nancy Davis,0,SGD,SGD,KYC,EXTERNAL,353.54,Web Portal,Low,2021-12-02 00:16,66,Brazil,UAE,"4186 View Rd, Mumbai"
TXN1000766,,Christopher Al-Sayed,Charles Miller,No,USD,AED,Unverified,Outer-transaction,2271.03,Mobile App,Medium,2025-04-03 11:09,79,Canada,USA,"2941 Cedar Ln, New York"
TXN1000767,62781957.0,Thomas Dubois,Carlos Volkov,No,INR,BRL,KYC,inter-transaction,8722.39,Branch Counter,High,2026-09-26 04:28,77,Canada,Canada,"3660 Main St, Dubai"
TXN1000768,56142700.0,John Martinez,Sanjay Martin,No,SGD,INR,Verified,Outer-transaction,3843.34,ATM,Medium,2020-06-15 17:46,67,UAE,UAE,"4858 Pine Rd, Paris"
TXN1000769,15273520.0,Karen Al-Sayed,Sarah Martin,1,CHF,EUR,,Inter-transaction,9873.64,Agent Network,Critical,2020-06-17 05:38,26,India,UK,"5114 View Rd, Mumbai"
TXN1000770,71865387.0,Linda Volkov,Susan Velez,No,JPY,INR,Non-KYC,Inter-transaction,1189.5,Branch Counter,Critical,2020-08-16 16:05,51,UAE,Brazil,"590 Oak Ave, Paris"
TXN1000771,46045914.0,Sarah Hernandez,Lucas Anderson,No,BRL,BRL,Non-KYC,inter-transaction,14506.14,ATM,High,2025-06-25 07:11,52,Germany,Brazil,"3634 Main St, Mumbai"
TXN1000772,47628906.0,Michael Williams,Linda Hernandez,No,$,JPY,Verified,INTERNAL,1322.2,Branch Counter,Medium,2021-01-01 20:13,18,UK,UK,"5114 Pine Rd, Mumbai"
TXN1000773,42149055.0,John Anderson,Zayn Rodriguez,No,CAD,BRL,KYC,EXTERNAL,14305.32,Agent Network,Medium,2021-06-11 11:54,57,South Africa,Canada,"3087 Oak Ave, Toronto"
TXN1000774,86043905.0,Jessica Davis,Marta Dubois,No,EUR,ZAR,Pending,inter-transaction,13797.09,Web Portal,Low,2022-03-01 09:53,81,Germany,Canada,"4630 Oak Ave, Paris"
TXN1000775,98307414.0,David Al-Sayed, carlos garcia   ,No,JPY,SGD,Unverified,Outer-transaction,9645.81,Web Portal,Low,2021-06-07 19:14,39,UK,USA,"1173 Maple Dr, Toronto"
TXN1000776,53474974.0,Jessica Miller,William Anderson,No,AED,USD,Unverified,INTERNAL,952.6,Branch Counter,High,2022-12-31 06:57,77,Brazil,India,"2793 Pine Rd, New York"
TXN1000777,72158202.0,Marta Malik,William Brown,No,CHF,AED,Unverified,INTERNAL,12093.78,Mobile App,Critical,2024-07-26 08:09,81,UAE,South Africa,"4440 Cedar Ln, New York"
TXN1000778,13595556.0,Nancy Nair,Linda Jackson,Yes,SGD,INR,,EXTERNAL,3206.0,Web Portal,Medium,2025-11-23 09:47,28,Brazil,Canada,"8066 Cedar Ln, London"
TXN1000779,33395000.0,John Martinez,Susan Malik,No,BRL,INR,KYC,outer-transaction,5962.47,Mobile App,Critical,2025-03-23 06:27,31,Brazil,Germany,"2259 Cedar Ln, Mumbai"
TXN1000780,36830566.0,Joseph Johnson,Patricia Smith,No,GBP,AUD,Pending,EXTERNAL,8407.71,Web Portal,Low,2023-07-29 04:54,77,UK,USA,"6872 Maple Dr, New York"
TXN1000781,74220011.0,William Hernandez,Thomas Dubois,No,GBP,INR,Non-KYC,EXTERNAL,7630.29,Mobile App,High,2020-05-12 02:49,47,India,France,"8319 Main St, London"
TXN1000782,94736386.0,Zayn Garcia,Linda Al-Sayed,1,AUD,USD,,Inter-transaction,13504.27,Web Portal,Critical,2026-05-05 10:14,52,UK,Australia,"9813 Main St, Dubai"
TXN1000783,41717630.0,  JOHN THOMAS ,Marta Hernandez,No,JPY,AED,Non-KYC,outer-transaction,2625.98,Mobile App,High,2024-06-30 20:51,54,Australia,France,"2396 Cedar Ln, Dubai"
TXN1000784,16044217.0,Susan Hernandez,David Jackson,No,GBP,ZAR,Pending,EXTERNAL,5139.89,ATM,High,2025-03-03 04:55,22,Canada,USA,"1001 Cedar Ln, Toronto"
TXN1000785,76659389.0,Susan Silva,Linda Johnson,No,usd,GBP,,outer-transaction,1450.45,Mobile App,Medium,2024-11-05 11:03,43,Canada,UAE,"1777 Oak Ave, Toronto"
TXN1000786,96874609.0,Thomas Gonzalez,Mary Jackson,1,sgd,INR,Non-KYC,Outer-transaction,6573.36,ATM,Low,2020-01-18 14:08,79,Germany,South Africa,"5722 Cedar Ln, Toronto"
TXN1000787,95550709.0,Priya Miller,Sanjay Velez,No,BRL,BRL,Non-KYC,Inter-transaction,14307.66,Agent Network,High,2024-11-12 06:41,21,Canada,Australia,"1348 Pine Rd, London"
TXN1000788,60752545.0,David Martinez,Christopher Nair,No,aed,SGD,Verified,inter-transaction,8175.89,ATM,Critical,2020-04-26 22:44,59,UK,France,"6179 Main St, Sydney"
TXN1000789,56648543.0,Jessica Rostova, mary rodriguez   ,Y,USD,USD,,outer-transaction,14626.02,Agent Network,Critical,2022-03-08 07:43,35,France,Australia,"7136 Cedar Ln, Toronto"
TXN1000790,53096805.0,William Johnson,Elena Lopez,No,BRL,USD,Non-KYC,outer-transaction,4502.65,Mobile App,High,2024-09-07 21:23,57,UAE,Germany,"2148 Maple Dr, New York"
TXN1000791,98242667.0,Jessica Davis,Barbara Hernandez,N,AED,BRL,KYC,outer-transaction,8545.09,Agent Network,Medium,2022-01-22 18:57,56,UK,Germany,"2576 Main St, Sydney"
TXN1000792,12305350.0,,Marta Khan,No,JPY,GBP,Unverified,EXTERNAL,14028.34,Agent Network,High,2026-10-05 00:15,31,UK,Germany,"3653 Main St, London"
TXN1000793,25454302.0,Zayn Thomas,Jean-Pierre Johnson,No,AED,JPY,Pending,Outer-transaction,12888.56,Web Portal,Low,2023-10-24 21:48,49,South Africa,USA,"320 Pine Rd, Paris"
TXN1000794,39990423.0,Christopher Johnson,Amir Smith,No,BRL,CAD,,inter-transaction,7936.19,Agent Network,Critical,2025-09-28 17:42,68,UAE,South Africa,"4918 Main St, Dubai"
TXN1000795,20587268.0,Priya Jackson,Nancy Miller,1,AED,BRL,KYC,Inter-transaction,3350.11,Agent Network,High,2021-11-08 17:06,55,Australia,USA,"5718 Main St, New York"
TXN1000796,43374719.0,William Martinez,Thomas Martinez,No,AUD,INR,Pending,EXTERNAL,10400.27,ATM,Low,2020-04-15 17:25,40,Canada,Brazil,"7309 Pine Rd, New York"
TXN1000797,61194546.0,Jean-Pierre Jackson,Mary Jones,Y,ZAR,EUR,Non-KYC,Inter-transaction,4538.45,Branch Counter,Low,2021-10-19 07:05,80,UAE,UAE,"1971 Maple Dr, Paris"
TXN1000798,47625379.0,Jessica Gonzalez,Richard Garcia,No,CAD,BRL,Non-KYC,INTERNAL,11900.19,Mobile App,Medium,2025-04-30 06:22,32,Canada,UAE,"5621 Oak Ave, New York"
TXN1000799,44042835.0,Jessica Anderson,Thomas Williams,Yes,EUR,ZAR,Unverified,Outer-transaction,11640.83,Agent Network,High,2023-12-19 21:41,42,Germany,Germany,"8336 View Rd, Mumbai"
TXN1000800,40981524.0,Fatima Jackson,Karen Dubois,No,SGD,GBP,Non-KYC,INTERNAL,4447.12,Mobile App,Low,2022-12-31 10:56,34,UAE,Brazil,"5853 View Rd, New York"
TXN1000801,65510726.0,Priya Khan,David Velez,Y,SGD,BRL,Verified,inter-transaction,6214.66,Agent Network,Medium,2022-09-14 12:08,83,Canada,Canada,"6291 Pine Rd, Paris"
TXN1000802,94412523.0,Michael Hernandez,Charles Malik,0,GBP,GBP,Unverified,INTERNAL,4233.39,Branch Counter,Medium,2024-12-13 06:08,70,Australia,Canada,"1101 Oak Ave, Dubai"
TXN1000803,21536372.0,Mary Brown,Charles Anderson,1,USD,INR,KYC,EXTERNAL,13745.8,Mobile App,Critical,2024-11-17 12:57,68,USA,Germany,"6999 Oak Ave, Sydney"
TXN1000804,,Nancy Rodriguez,Elena Lopez,No,CAD,BRL,Unverified,outer-transaction,11229.09,Web Portal,Medium,2021-03-21 02:34,56,Brazil,France,"4576 Main St, Paris"
TXN1000805,44986948.0,Christopher Volkov,Sanjay Gonzalez,N,INR,INR,Verified,inter-transaction,6647.85,Mobile App,High,2025-05-02 00:20,68,Brazil,USA,"615 Broadway, New York"
TXN1000806,60223068.0,Nancy Velez,Joseph Dubois,No,CAD,EUR,Pending,EXTERNAL,13557.57,ATM,Critical,2025-10-18 19:33,23,Australia,Germany,"6397 Maple Dr, New York"
TXN1000807,32883633.0,Linda Souza,Susan Jackson,No,AUD,EUR,,inter-transaction,8594.84,Web Portal,Medium,2025-06-20 02:14,84,South Africa,India,"371 Broadway, Toronto"
TXN1000808,52386580.0,Jean-Pierre Velez,Elena Jackson,No,AUD,INR,,inter-transaction,9964.56,Web Portal,Low,2026-01-06 23:31,24,USA,Australia,"6108 Maple Dr, Mumbai"
TXN1000809,37482786.0,Fatima Brown,Elizabeth Nair,No,USD,USD,,Inter-transaction,2659.94,Web Portal,Low,2022-02-12 05:44,68,Germany,UAE,"3432 Maple Dr, Paris"
TXN1000810,68443796.0,Karen Wilson,Karen Thomas,FALSE,AED,USD,Unverified,inter-transaction,14832.44,Web Portal,Low,2024-04-10 20:32,59,Australia,Canada,"9973 Broadway, London"
TXN1000811,52101199.0,Charles Hernandez,Jean-Pierre Al-Sayed,1,ZAR,AUD,Unverified,EXTERNAL,1948.22,Branch Counter,Medium,2024-08-02 19:18,81,Brazil,UK,"3776 Cedar Ln, Sydney"
TXN1000812,18585082.0,Mary Martinez,Linda Martin,No,INR,EUR,,Inter-transaction,1359.81,Agent Network,Critical,2023-01-27 00:27,32,Brazil,Canada,"5133 Cedar Ln, London"
TXN1000813,36731136.0,Patricia Al-Sayed, karen smith   ,No,AUD,AUD,Verified,Outer-transaction,11222.46,Agent Network,High,2023-07-25 20:53,46,Brazil,UAE,"5314 Main St, Toronto"
TXN1000814,81062939.0,Carlos Davis,Karen Rostova,No,CAD,JPY,Pending,INTERNAL,946.09,ATM,Critical,2024-05-05 01:14,50,India,Australia,"7633 Main St, Dubai"
TXN1000815,37757450.0,Carlos Malik,Charles Martin,Y,ZAR,INR,KYC,EXTERNAL,14452.49,ATM,Medium,2024-08-13 13:18,44,Australia,UAE,"1240 Pine Rd, Toronto"
TXN1000816,99096950.0,Charles Silva,Linda Miller,0,BRL,CHF,Non-KYC,outer-transaction,11060.23,Mobile App,Critical,2022-08-01 10:14,53,UK,UK,"7565 Cedar Ln, Sydney"
TXN1000817,15831593.0,Jessica Dubois,Sanjay Al-Sayed,No,chf,GBP,Verified,Outer-transaction,11557.16,Agent Network,Medium,2021-03-30 05:51,46,Germany,Germany,"4571 Cedar Ln, Sydney"
TXN1000818,87786608.0,Zayn Moore,Sanjay Davis,No,AED,CAD,Non-KYC,EXTERNAL,5867.93,Branch Counter,Critical,2023-02-01 08:36,55,Brazil,Brazil,"648 Oak Ave, Sydney"
TXN1000819,89614817.0,Christopher Volkov,Linda Hernandez,No,CHF,aed,Non-KYC,INTERNAL,12926.18,Mobile App,Critical,2022-08-03 19:33,74,Canada,UK,"8364 Maple Dr, Paris"
TXN1000820,87053633.0,Nancy Gonzalez,Sarah Smith,No,JPY,CHF,Pending,inter-transaction,6090.37,Mobile App,Medium,2021-08-23 05:25,44,Australia,UAE,"671 Broadway, Paris"
TXN1000821,88050960.0,Karen Silva,Karen Brown,FALSE,AED,CHF,,INTERNAL,12094.99,Mobile App,High,2021-12-25 17:27,72,India,UAE,"1274 Cedar Ln, Dubai"
TXN1000822,84205887.0,Nancy Volkov, mary smith   ,N,GBP,AED,Pending,INTERNAL,8337.61,Mobile App,High,2026-03-30 22:50,50,Australia,India,"278 Cedar Ln, Paris"
TXN1000823,,Karen Lopez,Jessica Malik,No,GBP,sgd,,outer-transaction,11398.99,ATM,Low,2023-11-18 08:31,85,Germany,India,"834 Main St, Paris"
TXN1000824,35713686.0,Amir Anderson,Karen Velez,N,AED,AUD,,Inter-transaction,7966.98,Web Portal,Critical,2024-03-04 20:55,83,India,South Africa,"7701 Maple Dr, Sydney"
TXN1000825,49678304.0,Barbara Rodriguez,Michael Martin,No,USD,AUD,Verified,Outer-transaction,4520.24,Mobile App,Critical,2020-09-07 05:13,27,Germany,India,"4688 Oak Ave, New York"
TXN1000826,33925710.0,Linda Malik, linda brown   ,No,CAD,INR,Unverified,inter-transaction,7211.2,ATM,High,2024-03-24 23:12,22,Australia,USA,"3184 Oak Ave, Paris"
TXN1000827,41106335.0,Karen Davis,Richard Smith,No,EUR,GBP,Pending,Inter-transaction,59.83,Web Portal,Critical,2020-03-19 10:11,55,UK,Brazil,"831 Oak Ave, Paris"
TXN1000828,95911762.0,Michael Nair,Thomas Thomas,No,AED,JPY,Verified,INTERNAL,4877.61,Web Portal,High,2022-06-16 18:18,30,Germany,Australia,"1705 Pine Rd, London"
TXN1000829,59424791.0,Nancy Williams,Thomas Williams,No,$,JPY,Verified,inter-transaction,7079.52,Branch Counter,Medium,2022-02-19 20:26,48,India,UK,"3033 Maple Dr, Mumbai"
TXN1000830,71907135.0,Patricia Lopez,Christopher Martinez,Yes,CHF,SGD,Unverified,INTERNAL,8019.39,Web Portal,Medium,2020-08-13 18:23,64,India,UAE,"5174 View Rd, Toronto"
TXN1000831,90648127.0,Linda Wilson,Priya Johnson,No,JPY,JPY,Pending,outer-transaction,2952.53,Branch Counter,Critical,2022-12-10 12:27,69,Germany,South Africa,"7199 Pine Rd, Dubai"
TXN1000832,53947932.0,Fatima Davis,Sarah Silva,N,JPY,USD,Verified,inter-transaction,13041.65,ATM,Low,2023-04-24 13:55,73,France,South Africa,"1490 View Rd, New York"
TXN1000833,38172320.0,Amir Gonzalez,Michael Jackson,No,AED,AUD,Pending,INTERNAL,11856.55,Mobile App,Low,2022-11-23 17:43,32,Australia,Australia,"2471 Broadway, New York"
TXN1000834,55685117.0,Linda Brown,Elena Williams,No,AUD,ZAR,Pending,INTERNAL,4470.14,Agent Network,Critical,2022-03-13 03:41,46,France,Brazil,"1615 Broadway, Toronto"
TXN1000835,56778834.0,Jean-Pierre Taylor,Michael Taylor,Yes,CHF,USD,,EXTERNAL,12687.47,Mobile App,Medium,2022-01-11 16:03,25,South Africa,UK,"6426 View Rd, New York"
TXN1000836,87926745.0,Charles Martinez,Priya Rodriguez,0,EUR,AED,Unverified,INTERNAL,1581.12,Web Portal,Medium,2025-12-18 11:44,22,Australia,Canada,"5686 View Rd, Sydney"
TXN1000837,75992723.0,Amir Moore,Robert Rodriguez,1,cad,CHF,,INTERNAL,9457.82,Web Portal,Low,2021-12-04 03:09,46,Germany,India,"7786 View Rd, Toronto"
TXN1000838,60152980.0,Robert Nair,,No,JPY,JPY,,inter-transaction,2935.43,ATM,Low,2026-12-19 02:46,64,USA,Germany,"1267 Broadway, Dubai"
TXN1000839,73660887.0,Barbara Jones,Sanjay Malik,No,EUR,inr,KYC,INTERNAL,10760.51,Mobile App,High,2023-11-27 01:56,85,Germany,South Africa,"4427 Pine Rd, London"
TXN1000840,81260169.0,Sarah Miller,Joseph Dubois,No,SGD,EUR,Verified,Outer-transaction,11979.2,Mobile App,Low,2026-06-28 16:05,62,France,India,"6838 Oak Ave, New York"
TXN1000841,70446666.0,Marta Davis,Robert Nair,No,AUD,AUD,KYC,outer-transaction,4359.76,ATM,Low,2021-09-06 07:34,19,UK,India,"2320 Cedar Ln, Paris"
TXN1000842,97262584.0,  JOSEPH WILSON ,John Hernandez,0,AED,GBP,Unverified,Inter-transaction,534.08,Mobile App,Critical,2020-11-24 17:53,44,Germany,USA,"6791 Main St, Dubai"
TXN1000843,60104145.0,Patricia Johnson,William Velez,No,USD,GBP,Non-KYC,INTERNAL,13086.71,Branch Counter,High,2023-10-27 00:47,53,Germany,Brazil,"1013 Broadway, Dubai"
TXN1000844,87193004.0,  LUCAS JOHNSON ,Jessica Thomas,No,BRL,ZAR,Pending,INTERNAL,11455.34,Branch Counter,Critical,2024-01-23 06:02,53,UK,Germany,"3297 Main St, Paris"
TXN1000845,70891160.0,Michael Malik,Sarah Brown,No,INR,USD,KYC,outer-transaction,12588.76,Branch Counter,Low,2020-05-12 22:03,43,Germany,Canada,"7137 Oak Ave, Sydney"
TXN1000846,97496479.0,Fatima Lopez,,Yes,INR,aud,KYC,INTERNAL,196.72,Mobile App,High,2022-04-14 08:36,60,Brazil,UAE,"5094 Pine Rd, Dubai"
TXN1000847,32395401.0,Mary Souza,David Williams,No,GBP,INR,KYC,inter-transaction,11371.85,Mobile App,Low,2020-04-30 18:14,44,USA,USA,"5408 View Rd, Toronto"
TXN1000848,42238832.0,Amir Moore,Sanjay Williams,No,SGD,BRL,Pending,outer-transaction,432.14,Agent Network,Critical,2024-01-15 07:37,37,Canada,India,"7869 Cedar Ln, Dubai"
TXN1000849,76573189.0,Amir Martinez,Lucas Jones,No,USD,AED,,INTERNAL,783.75,Web Portal,High,2022-08-22 17:18,28,USA,India,"9499 Broadway, Dubai"
TXN1000850,97617026.0,Linda Johnson,Priya Souza,No,USD,USD,Non-KYC,Inter-transaction,8572.91,Web Portal,Critical,2020-05-08 23:46,55,Germany,France,"5022 Pine Rd, Sydney"
TXN1000851,85576096.0,John Smith,Lucas Anderson,No,SGD,EUR,Non-KYC,INTERNAL,12196.82,Agent Network,Low,2024-05-17 06:09,23,Brazil,Germany,"3283 View Rd, Toronto"
TXN1000852,47490735.0,Fatima Wilson, lucas brown   ,FALSE,EUR,CHF,Verified,inter-transaction,3680.73,Mobile App,Medium,2025-09-07 05:13,40,Australia,Germany,"9936 Main St, Mumbai"
TXN1000853,29336846.0,  RICHARD GARCIA ,William Souza,No,EUR,GBP,,outer-transaction,11969.57,ATM,Medium,2024-03-27 16:40,64,Germany,France,"290 View Rd, Sydney"
TXN1000854,73125920.0,Jessica Williams,Sanjay Anderson,No,AED,BRL,,inter-transaction,8769.35,Branch Counter,Low,2020-11-28 18:29,63,France,Germany,"478 Pine Rd, Dubai"
TXN1000855,,Linda Silva,Jessica Moore,Y,BRL,AED,Pending,EXTERNAL,6325.3,Web Portal,Critical,2023-02-27 04:54,29,Brazil,India,"6480 Broadway, Toronto"
